numbers,valid,location
(677) 381-8562,False,n/a
(287) 517-9065,False,n/a
(750) 499-4545,False,n/a
(236) 933-6812,True,British Columbia
(684) 792-6834,False,n/a
(657) 593-5453,True,California
(729) 306-7169,False,n/a
(868) 401-4803,False,n/a
(598) 739-9695,False,n/a
(564) 815-3300,True,Washington State
(801) 761-7731,True,Utah
(878) 892-9779,True,Pennsylvania
(217) 256-6453,True,Illinois
(965) 982-6639,False,n/a
(775) 499-5086,True,Nevada
(589) 243-6797,False,n/a
(664) 597-8785,False,n/a
(842) 746-7522,False,n/a
(885) 568-5904,False,n/a
(457) 602-1986,False,n/a
(390) 868-5943,False,n/a
(227) 650-0920,False,n/a
(957) 206-9615,False,n/a
(968) 632-2061,False,n/a
(806) 841-0260,True,Texas
(768) 544-1621,False,n/a
(270) 278-6916,True,Kentucky
(200) 513-5839,False,n/a
(246) 261-0828,True,n/a
(741) 434-1271,False,n/a
(915) 434-9483,True,Texas
(766) 602-1664,False,n/a
(499) 325-4260,False,n/a
(352) 623-8154,True,Florida
(886) 599-2957,False,n/a
(908) 253-4429,True,New Jersey
(701) 286-2781,True,North Dakota
(960) 742-2575,False,n/a
(627) 725-1794,False,n/a
(416) 531-2618,True,Ontario
(606) 311-6777,True,Kentucky
(814) 554-9039,True,Pennsylvania
(420) 555-7477,False,n/a
(975) 477-7236,False,n/a
(523) 422-3666,False,n/a
(305) 715-6841,True,Florida
(429) 415-8272,False,n/a
(923) 840-3852,False,n/a
(726) 797-9809,True,"San Antonio, TX"
(572) 459-7544,False,n/a
(894) 852-4380,False,n/a
(879) 396-6083,False,n/a
(910) 831-8641,True,North Carolina
(941) 331-3667,True,Florida
(393) 432-2319,False,n/a
(416) 289-7803,True,Ontario
(865) 595-7327,True,Tennessee
(874) 813-3089,False,n/a
(347) 502-8316,True,New York
(933) 816-9845,False,n/a
(390) 902-6412,False,n/a
(616) 704-6807,True,Michigan
(877) 774-3028,True,n/a
(770) 621-2356,True,Georgia
(586) 648-1531,True,Michigan
(505) 827-0800,True,New Mexico
(674) 274-5577,False,n/a
(907) 425-8628,True,Alaska
(943) 707-3091,False,n/a
(613) 771-5613,True,Ontario
(949) 944-1609,True,California
(364) 649-4055,True,Kentucky
(307) 667-6434,True,Wyoming
(846) 240-5451,False,n/a
(529) 615-9853,False,n/a
(390) 990-0354,False,n/a
(362) 630-4946,False,n/a
(514) 669-6712,True,Quebec
(334) 965-8923,True,Alabama
(352) 487-4486,True,Florida
(916) 232-7212,True,California
(447) 385-1069,False,n/a
(809) 324-2387,True,n/a
(465) 331-0672,False,n/a
(360) 698-8244,True,Washington State
(730) 846-8460,False,n/a
(701) 566-4830,True,North Dakota
(756) 609-2885,False,n/a
(291) 965-3610,False,n/a
(534) 673-1639,True,Wisconsin
(452) 450-0389,False,n/a
(222) 831-4077,False,n/a
(477) 963-2070,False,n/a
(820) 895-9087,True,California
(732) 648-7473,True,New Jersey
(373) 975-8118,False,n/a
(641) 371-1335,True,Iowa
(883) 819-9090,False,n/a
(333) 495-8350,False,n/a
(704) 497-9921,True,North Carolina
(247) 417-6259,False,n/a
(935) 593-9357,False,n/a
(500) 375-3705,True,n/a
(708) 393-5535,True,Illinois
(240) 668-0672,True,Maryland
(447) 313-9969,False,n/a
(583) 463-0077,False,n/a
(579) 246-0682,True,Quebec
(256) 826-5200,True,Alabama
(669) 726-5959,True,California
(526) 910-5391,False,n/a
(407) 741-5077,True,Florida
(925) 776-6305,True,California
(535) 683-7722,False,n/a
(419) 473-7490,True,Ohio
(576) 213-5594,False,n/a
(521) 420-5906,True,n/a
(697) 449-1439,False,n/a
(862) 581-0142,True,New Jersey
(627) 526-8891,False,n/a
(430) 472-7082,True,Texas
(756) 708-9246,False,n/a
(703) 739-3439,True,Virginia
(650) 385-1964,True,California
(943) 631-1705,False,n/a
(420) 772-0892,False,n/a
(696) 555-3979,False,n/a
(849) 280-7166,True,n/a
(808) 727-6733,True,Hawaii
(682) 648-5495,True,Texas
(919) 753-1178,True,North Carolina
(339) 434-8302,True,Massachusetts
(876) 921-0071,True,n/a
(589) 303-9896,False,n/a
(301) 396-4937,True,Maryland
(997) 736-3152,False,n/a
(749) 957-7220,False,n/a
(558) 705-9627,False,n/a
(226) 633-7096,True,Ontario
(999) 662-3456,False,n/a
(361) 905-7091,True,Texas
(796) 694-4777,False,n/a
(545) 359-8513,False,n/a
(846) 647-1174,False,n/a
(257) 204-7230,False,n/a
(235) 727-2540,False,n/a
(943) 923-8886,False,n/a
(334) 589-6348,True,Alabama
(256) 721-9977,True,Alabama
(956) 407-5435,True,Texas
(712) 249-4115,True,Iowa
(297) 873-6159,False,n/a
(285) 960-5615,False,n/a
(574) 780-2358,True,Indiana
(279) 373-3469,True,California
(532) 456-9687,False,n/a
(481) 715-4081,False,n/a
(411) 298-2719,False,n/a
(678) 796-6796,True,Georgia
(660) 742-8117,True,Missouri
(583) 217-3955,False,n/a
(646) 571-6668,True,New York
(380) 857-4492,True,Ohio
(943) 445-6748,False,n/a
(303) 456-9140,True,Colorado
(747) 497-7954,True,California
(782) 964-6839,True,Nova Scotia/Prince Edward Island
(342) 349-6265,False,n/a
(850) 255-7181,True,Florida
(557) 481-5967,False,n/a
(326) 244-1688,False,n/a
(842) 500-4134,False,n/a
(989) 907-4002,True,Michigan
(776) 944-5776,False,n/a
(884) 384-9858,False,n/a
(970) 491-5498,True,Colorado
(712) 682-1644,True,Iowa
(868) 523-8883,False,n/a
(213) 932-2126,True,"Los Angeles, CA"
(558) 472-8869,False,n/a
(318) 543-7083,True,Louisiana
(597) 828-2071,False,n/a
(640) 825-4655,True,New Jersey
(956) 439-6535,True,Texas
(602) 376-8418,True,Arizona
(924) 836-6006,False,n/a
(315) 897-9112,True,New York
(488) 603-6794,False,n/a
(736) 924-8007,False,n/a
(665) 685-2659,False,n/a
(410) 260-4989,True,Maryland
(379) 413-1666,False,n/a
(270) 756-2997,True,Kentucky
(301) 922-7508,True,Maryland
(470) 656-8837,True,Georgia
(779) 361-0462,True,Illinois
(654) 750-6562,False,n/a
(561) 885-1091,True,Florida
(749) 901-0208,False,n/a
(608) 569-3375,True,Wisconsin
(408) 796-2982,True,California
(568) 940-9281,False,n/a
(977) 696-1497,False,n/a
(563) 479-1553,True,Iowa
(964) 276-6415,False,n/a
(369) 574-4129,False,n/a
(374) 985-8260,False,n/a
(796) 563-3084,False,n/a
(976) 498-3495,False,n/a
(516) 729-7030,True,New York
(922) 427-6639,False,n/a
(992) 251-5928,False,n/a
(635) 304-3425,False,n/a
(450) 476-7842,True,Quebec
(363) 780-8173,False,n/a
(357) 592-2573,False,n/a
(507) 425-4957,True,Minnesota
(221) 519-6689,False,n/a
(664) 718-5789,False,n/a
(348) 265-2387,False,n/a
(280) 472-5561,False,n/a
(588) 373-2463,True,n/a
(295) 627-6612,False,n/a
(654) 300-4485,False,n/a
(972) 543-2796,True,Texas
(568) 554-9981,False,n/a
(687) 921-8831,False,n/a
(567) 334-1816,True,Ohio
(226) 248-7394,True,Ontario
(319) 210-0740,True,Iowa
(817) 581-7201,True,Texas
(237) 474-5958,False,n/a
(954) 281-0047,True,Florida
(808) 308-2669,True,Hawaii
(426) 354-0803,False,n/a
(850) 298-0960,True,Florida
(660) 634-7127,True,Missouri
(958) 799-0117,False,n/a
(306) 406-0768,True,Saskatchewan
(481) 694-2193,False,n/a
(415) 819-3508,True,California
(659) 966-1104,False,n/a
(703) 752-0394,True,Virginia
(967) 953-5425,False,n/a
(637) 634-9568,False,n/a
(640) 913-6460,True,New Jersey
(890) 767-0410,False,n/a
(759) 928-4273,False,n/a
(631) 950-3560,True,New York
(792) 561-4425,False,n/a
(893) 414-7032,False,n/a
(896) 337-2717,False,n/a
(790) 341-6151,False,n/a
(220) 220-2906,True,Ohio
(677) 929-0476,False,n/a
(247) 346-4341,False,n/a
(549) 236-0147,False,n/a
(984) 726-5210,True,North Carolina
(978) 890-8341,True,Massachusetts
(765) 949-2194,True,Indiana
(418) 203-8615,True,Quebec
(958) 802-9565,False,n/a
(814) 956-9961,True,Pennsylvania
(855) 804-9834,True,n/a
(256) 369-7537,True,Alabama
(752) 951-6787,False,n/a
(491) 321-7262,False,n/a
(559) 702-1066,True,California
(978) 264-6314,True,Massachusetts
(744) 532-0593,False,n/a
(282) 757-4156,False,n/a
(392) 817-3950,False,n/a
(542) 213-2921,False,n/a
(968) 221-4379,False,n/a
(374) 516-7126,False,n/a
(947) 425-9240,True,Michigan
(224) 408-6029,True,Illinois
(948) 581-6600,False,n/a
(635) 303-3128,False,n/a
(364) 594-2249,True,Kentucky
(732) 822-2413,True,New Jersey
(814) 401-7715,True,Pennsylvania
(211) 987-2003,False,n/a
(734) 508-4344,True,Michigan
(458) 843-8811,True,Oregon
(734) 963-8698,True,Michigan
(620) 225-0400,True,Kansas
(244) 647-4668,False,n/a
(618) 446-5609,True,Illinois
(767) 944-4933,False,n/a
(395) 725-3013,False,n/a
(549) 793-8420,False,n/a
(748) 556-3489,False,n/a
(535) 322-4168,False,n/a
(501) 449-4937,True,Arkansas
(672) 769-1764,True,British Columbia
(911) 786-1959,False,n/a
(788) 792-0019,False,n/a
(921) 924-3307,False,n/a
(930) 368-6172,True,Indiana
(233) 697-7196,False,n/a
(358) 333-5069,False,n/a
(590) 465-7180,False,n/a
(961) 760-4397,False,n/a
(358) 276-2266,False,n/a
(453) 582-4222,False,n/a
(493) 380-7693,False,n/a
(844) 275-1439,True,n/a
(450) 441-9328,True,Quebec
(701) 424-2319,True,North Dakota
(304) 682-1407,True,West Virginia
(670) 587-4617,False,n/a
(466) 465-7611,False,n/a
(510) 992-0532,True,California
(741) 383-9545,False,n/a
(265) 789-6734,False,n/a
(883) 214-9992,False,n/a
(722) 812-6624,False,n/a
(969) 640-1771,False,n/a
(217) 669-0964,True,Illinois
(415) 633-6250,True,California
(767) 684-4686,False,n/a
(842) 797-4700,False,n/a
(338) 486-5140,False,n/a
(260) 293-2394,True,Indiana
(813) 230-1210,True,Florida
(556) 298-4388,False,n/a
(607) 616-6507,True,New York
(250) 911-5763,True,British Columbia
(932) 877-0578,False,n/a
(460) 245-4613,False,n/a
(904) 221-9119,True,Florida
(572) 683-8017,False,n/a
(926) 631-0887,False,n/a
(947) 377-8499,True,Michigan
(946) 943-1462,False,n/a
(559) 743-6181,True,California
(486) 871-6675,False,n/a
(737) 854-0777,True,Texas
(950) 342-6188,False,n/a
(721) 261-3755,False,n/a
(830) 245-0115,True,Texas
(993) 667-6092,False,n/a
(513) 693-7852,True,Ohio
(518) 932-6721,True,New York
(987) 559-1694,False,n/a
(341) 214-2799,True,California
(467) 941-1687,False,n/a
(460) 701-2721,False,n/a
(761) 294-5106,False,n/a
(816) 553-7538,True,Missouri
(437) 508-1746,True,Ontario
(900) 574-3383,True,n/a
(771) 907-1631,False,n/a
(810) 483-7245,True,Michigan
(960) 366-8088,False,n/a
(301) 953-4834,True,Maryland
(330) 757-1485,True,Ohio
(875) 720-4768,False,n/a
(589) 791-9573,False,n/a
(744) 277-6031,False,n/a
(937) 590-8505,True,Ohio
(377) 223-3145,False,n/a
(210) 290-1579,True,"San Antonio, TX"
(354) 632-2206,False,n/a
(784) 780-9987,False,n/a
(282) 856-8434,False,n/a
(919) 329-6319,True,North Carolina
(762) 659-6612,True,Georgia
(465) 432-7679,False,n/a
(792) 254-6084,False,n/a
(830) 691-4711,True,Texas
(998) 719-3625,False,n/a
(359) 902-1892,False,n/a
(237) 499-5307,False,n/a
(456) 721-0590,False,n/a
(487) 945-2472,False,n/a
(308) 239-8631,True,Nebraska
(864) 587-4066,True,South Carolina
(581) 920-8307,True,Quebec
(277) 781-7843,False,n/a
(435) 780-2747,True,Utah
(496) 778-3203,False,n/a
(988) 582-6559,False,n/a
(437) 569-3730,True,Ontario
(945) 462-9569,False,n/a
(423) 399-6433,True,Tennessee
(763) 758-0328,True,Minnesota
(826) 759-7701,False,n/a
(552) 570-5165,False,n/a
(425) 763-2400,True,Washington State
(537) 271-1989,False,n/a
(996) 672-6444,False,n/a
(314) 407-7555,True,Missouri
(476) 877-4209,False,n/a
(234) 902-1784,True,Ohio
(690) 421-6232,False,n/a
(574) 594-4837,True,Indiana
(534) 801-3620,True,Wisconsin
(447) 306-4560,False,n/a
(600) 613-6469,True,n/a
(893) 223-4522,False,n/a
(219) 534-9200,True,Indiana
(400) 763-4739,False,n/a
(215) 670-6247,True,Pennsylvania
(273) 758-6603,False,n/a
(395) 572-4053,False,n/a
(335) 236-3219,False,n/a
(416) 891-2727,True,Ontario
(354) 547-3204,False,n/a
(595) 828-5955,False,n/a
(720) 863-3349,True,Colorado
(426) 703-0324,False,n/a
(729) 766-9907,False,n/a
(338) 704-4558,False,n/a
(711) 705-1064,False,n/a
(544) 667-3669,True,n/a
(496) 394-8266,False,n/a
(881) 514-0511,False,n/a
(600) 547-7636,True,n/a
(348) 454-3004,False,n/a
(926) 398-4493,False,n/a
(531) 289-7597,True,Nebraska
(994) 860-0614,False,n/a
(483) 213-4787,False,n/a
(547) 713-5814,False,n/a
(812) 432-8023,True,Indiana
(274) 284-8986,False,n/a
(745) 615-1631,False,n/a
(889) 397-8299,False,n/a
(312) 399-0838,True,"Chicago, IL"
(768) 540-5758,False,n/a
(355) 975-7089,False,n/a
(652) 642-9622,False,n/a
(427) 309-5531,False,n/a
(806) 903-3848,True,Texas
(997) 476-3349,False,n/a
(516) 551-0532,True,New York
(296) 873-6892,False,n/a
(556) 266-9124,False,n/a
(994) 339-8612,False,n/a
(514) 241-0012,True,Quebec
(394) 964-1265,False,n/a
(881) 594-4292,False,n/a
(868) 339-3595,True,n/a
(314) 853-2478,True,Missouri
(288) 682-7802,False,n/a
(223) 638-8619,True,Pennsylvania
(429) 829-1879,False,n/a
(789) 965-4095,False,n/a
(900) 926-1196,True,n/a
(331) 881-7152,True,Illinois
(349) 645-1391,False,n/a
(689) 445-1010,True,Florida
(777) 468-2369,False,n/a
(321) 748-6993,True,Florida
(925) 959-7479,True,California
(849) 288-8433,True,n/a
(932) 709-6347,False,n/a
(831) 576-9563,True,California
(695) 985-3453,False,n/a
(947) 900-7183,True,Michigan
(227) 452-1404,False,n/a
(425) 979-4908,True,Washington State
(497) 266-4139,False,n/a
(598) 637-9877,False,n/a
(371) 354-0491,False,n/a
(706) 414-5584,True,Georgia
(813) 622-4882,True,Florida
(909) 811-5381,True,California
(414) 730-5202,True,Wisconsin
(649) 456-9593,False,n/a
(794) 539-1766,False,n/a
(301) 991-8578,True,Maryland
(559) 994-8654,True,California
(859) 764-9752,True,Kentucky
(887) 252-9365,False,n/a
(721) 378-9890,False,n/a
(638) 616-5712,False,n/a
(693) 248-9008,False,n/a
(456) 887-5971,False,n/a
(210) 593-6009,True,"San Antonio, TX"
(749) 411-9298,False,n/a
(828) 890-7068,True,North Carolina
(366) 485-2061,False,n/a
(293) 534-2288,False,n/a
(976) 462-8633,False,n/a
(815) 377-7202,True,Illinois
(253) 350-4679,True,Washington State
(935) 928-3773,False,n/a
(423) 398-1523,True,Tennessee
(990) 694-3391,False,n/a
(247) 890-1673,False,n/a
(714) 239-3118,True,California
(365) 932-0884,True,Ontario
(532) 475-7583,False,n/a
(860) 283-2726,True,Connecticut
(602) 865-7964,True,Arizona
(520) 519-5904,True,Arizona
(696) 700-6235,False,n/a
(973) 250-1975,True,New Jersey
(458) 868-4129,True,Oregon
(637) 753-9444,False,n/a
(903) 664-3882,True,Texas
(888) 755-9479,True,n/a
(604) 565-7522,True,British Columbia
(879) 965-4689,False,n/a
(394) 965-1747,False,n/a
(953) 510-9892,False,n/a
(474) 793-7932,False,n/a
(593) 961-5872,False,n/a
(966) 294-3202,False,n/a
(662) 802-6233,True,Mississippi
(222) 306-9252,False,n/a
(885) 294-6841,False,n/a
(872) 968-8192,True,"Chicago, IL"
(584) 677-6479,False,n/a
(698) 500-3630,False,n/a
(356) 732-2676,False,n/a
(330) 594-3844,True,Ohio
(437) 477-8923,True,Ontario
(817) 205-4035,True,Texas
(354) 981-4853,False,n/a
(777) 519-7020,False,n/a
(281) 669-9016,True,Texas
(507) 703-6091,True,Minnesota
(767) 625-9771,False,n/a
(226) 860-8438,True,Ontario
(373) 943-3842,False,n/a
(671) 972-7847,True,n/a
(771) 876-5807,False,n/a
(269) 623-3019,True,Michigan
(356) 516-8105,False,n/a
(851) 476-2519,False,n/a
(559) 393-9773,True,California
(513) 666-3557,True,Ohio
(426) 260-8530,False,n/a
(419) 953-6076,True,Ohio
(819) 345-5484,True,Quebec
(304) 245-2777,True,West Virginia
(949) 360-8219,True,California
(761) 818-3146,False,n/a
(353) 948-6292,False,n/a
(909) 263-9196,True,California
(391) 459-2763,False,n/a
(237) 213-7999,False,n/a
(367) 956-4215,False,n/a
(938) 501-0411,True,Alabama
(279) 461-6914,True,California
(450) 430-5356,True,Quebec
(310) 736-9191,True,California
(473) 689-1507,False,n/a
(394) 732-8794,False,n/a
(989) 609-4713,True,Michigan
(728) 819-4820,False,n/a
(802) 762-6417,True,Vermont
(991) 747-8197,False,n/a
(273) 672-3006,False,n/a
(804) 902-6908,True,Virginia
(930) 797-0520,True,Indiana
(249) 655-3960,True,Ontario
(301) 432-5562,True,Maryland
(288) 348-7798,False,n/a
(955) 671-6506,False,n/a
(754) 654-0696,True,Florida
(752) 865-6028,False,n/a
(979) 730-7623,True,Texas
(773) 460-0664,True,"Chicago, IL"
(553) 833-6879,False,n/a
(212) 867-8542,True,"New York, NY"
(527) 777-3843,False,n/a
(236) 569-6078,True,British Columbia
(799) 563-5985,False,n/a
(451) 689-0570,False,n/a
(261) 220-1697,False,n/a
(602) 426-7689,True,Arizona
(364) 291-8784,True,Kentucky
(682) 868-3331,True,Texas
(273) 354-2203,False,n/a
(221) 787-9544,False,n/a
(989) 732-3373,True,Michigan
(981) 942-9972,False,n/a
(922) 476-3112,False,n/a
(452) 567-4405,False,n/a
(737) 231-4317,True,Texas
(579) 910-1937,True,Quebec
(615) 724-1884,True,Tennessee
(386) 902-6687,True,Florida
(423) 200-1220,True,Tennessee
(233) 686-0130,False,n/a
(962) 943-5111,False,n/a
(762) 947-3143,True,Georgia
(760) 358-4341,True,California
(252) 600-5662,True,North Carolina
(371) 982-8853,False,n/a
(292) 302-2873,False,n/a
(645) 271-2718,False,n/a
(903) 327-0230,True,Texas
(946) 776-2317,False,n/a
(792) 815-2860,False,n/a
(213) 601-8103,True,"Los Angeles, CA"
(776) 858-3425,False,n/a
(261) 441-2441,False,n/a
(698) 865-3346,False,n/a
(476) 890-0556,False,n/a
(910) 262-7007,True,North Carolina
(728) 771-8728,False,n/a
(729) 475-8257,False,n/a
(258) 653-6573,False,n/a
(795) 867-8895,False,n/a
(387) 973-2763,False,n/a
(371) 344-4319,False,n/a
(633) 298-0827,False,n/a
(777) 450-7990,False,n/a
(458) 601-9179,True,Oregon
(651) 972-7678,True,Minnesota
(602) 861-7433,True,Arizona
(670) 763-0542,False,n/a
(540) 672-5671,True,Virginia
(743) 352-1083,True,North Carolina
(773) 990-2783,True,"Chicago, IL"
(857) 845-1293,True,Massachusetts
(253) 212-5605,True,Washington State
(638) 844-9071,False,n/a
(817) 834-5701,True,Texas
(455) 993-4527,False,n/a
(839) 968-5461,False,n/a
(216) 973-1933,True,Ohio
(395) 439-0676,False,n/a
(329) 916-1046,False,n/a
(756) 225-2852,False,n/a
(863) 938-7603,True,Florida
(648) 448-4392,False,n/a
(694) 745-1049,False,n/a
(424) 607-7024,True,California
(521) 581-6623,True,n/a
(232) 502-6708,False,n/a
(408) 556-8190,True,California
(547) 265-1588,False,n/a
(794) 298-4747,False,n/a
(630) 821-9905,True,Illinois
(960) 386-2057,False,n/a
(727) 976-4387,True,Florida
(245) 753-6234,False,n/a
(757) 470-8228,True,Virginia
(596) 921-1444,False,n/a
(499) 579-5642,False,n/a
(903) 354-7094,True,Texas
(737) 461-1042,True,Texas
(687) 356-9056,False,n/a
(780) 952-6617,True,Alberta
(697) 507-0650,False,n/a
(776) 812-5722,False,n/a
(933) 938-7662,False,n/a
(658) 272-9787,True,n/a
(375) 264-5615,False,n/a
(578) 776-7058,False,n/a
(855) 736-8691,True,n/a
(531) 377-5731,True,Nebraska
(982) 585-1310,False,n/a
(497) 449-4308,False,n/a
(741) 798-2857,False,n/a
(861) 335-3804,False,n/a
(631) 483-6012,True,New York
(470) 866-7622,True,Georgia
(745) 564-0111,False,n/a
(573) 732-6844,True,Missouri
(235) 669-0739,False,n/a
(619) 233-1493,True,California
(907) 753-7527,True,Alaska
(898) 251-6725,False,n/a
(688) 296-9021,False,n/a
(760) 254-8307,True,California
(742) 530-2418,False,n/a
(672) 410-1234,True,British Columbia
(981) 578-6286,False,n/a
(453) 895-1366,False,n/a
(383) 278-3482,False,n/a
(669) 985-1940,True,California
(484) 835-4904,True,Pennsylvania
(915) 269-7469,True,Texas
(803) 251-1765,True,South Carolina
(981) 520-7664,False,n/a
(640) 790-2471,True,New Jersey
(227) 691-2726,False,n/a
(865) 918-7142,True,Tennessee
(900) 442-5338,True,n/a
(615) 212-2542,True,Tennessee
(757) 787-1002,True,Virginia
(444) 427-6064,False,n/a
(813) 479-2382,True,Florida
(896) 299-0781,False,n/a
(880) 966-8578,False,n/a
(474) 205-7239,False,n/a
(479) 815-3616,True,Arkansas
(786) 658-2347,True,Florida
(736) 334-2119,False,n/a
(238) 245-5131,False,n/a
(258) 394-3849,False,n/a
(261) 534-9768,False,n/a
(235) 690-6154,False,n/a
(782) 821-1056,True,Nova Scotia/Prince Edward Island
(343) 695-1653,True,Ontario
(383) 733-3132,False,n/a
(340) 828-4385,False,n/a
